ID,ENROLL_YEAR,DEGREE,COURSE_CODE,COURSE_NAME,CREDITS
415103132,2015,D3,41615547,KIMIA TERAPAN,1
415103133,2015,D3,41615547,KIMIA TERAPAN,1
415103135,2015,D3,41615547,KIMIA TERAPAN,1
415103136,2015,D3,41615547,KIMIA TERAPAN,1
415103137,2015,D3,41615547,KIMIA TERAPAN,1
415103138,2015,D3,41615547,KIMIA TERAPAN,1
415103139,2015,D3,41615547,KIMIA TERAPAN,1
415103140,2015,D3,41615547,KIMIA TERAPAN,1
415103141,2015,D3,41615547,KIMIA TERAPAN,1
415103142,2015,D3,41615547,KIMIA TERAPAN,1
415103143,2015,D3,41615547,KIMIA TERAPAN,1
415103144,2015,D3,41615547,KIMIA TERAPAN,1
415103145,2015,D3,41615547,KIMIA TERAPAN,1
415103146,2015,D3,41615547,KIMIA TERAPAN,1
415103147,2015,D3,41615547,KIMIA TERAPAN,1
415103148,2015,D3,41615547,KIMIA TERAPAN,1
415103149,2015,D3,41615547,KIMIA TERAPAN,1
415103150,2015,D3,41615547,KIMIA TERAPAN,1
415103151,2015,D3,41615547,KIMIA TERAPAN,1
415103152,2015,D3,41615547,KIMIA TERAPAN,1
415103153,2015,D3,41615547,KIMIA TERAPAN,1
415103154,2015,D3,41615547,KIMIA TERAPAN,1
415103155,2015,D3,41615547,KIMIA TERAPAN,1
415103156,2015,D3,41615547,KIMIA TERAPAN,1
415103157,2015,D3,41615547,KIMIA TERAPAN,1
415103158,2015,D3,41615547,KIMIA TERAPAN,1
415103159,2015,D3,41615547,KIMIA TERAPAN,1
415103160,2015,D3,41615547,KIMIA TERAPAN,1
415103161,2015,D3,41615547,KIMIA TERAPAN,1
415103162,2015,D3,41615547,KIMIA TERAPAN,1
415103163,2015,D3,41615547,KIMIA TERAPAN,1
415103164,2015,D3,41615547,KIMIA TERAPAN,1
415103083,2015,D3,41615547,KIMIA TERAPAN,1
415103084,2015,D3,41615547,KIMIA TERAPAN,1
415103087,2015,D3,41615547,KIMIA TERAPAN,1
415103088,2015,D3,41615547,KIMIA TERAPAN,1
415103089,2015,D3,41615547,KIMIA TERAPAN,1
415103090,2015,D3,41615547,KIMIA TERAPAN,1
415103091,2015,D3,41615547,KIMIA TERAPAN,1
415103092,2015,D3,41615547,KIMIA TERAPAN,1
415103093,2015,D3,41615547,KIMIA TERAPAN,1
415103094,2015,D3,41615547,KIMIA TERAPAN,1
415103095,2015,D3,41615547,KIMIA TERAPAN,1
415103096,2015,D3,41615547,KIMIA TERAPAN,1
415103097,2015,D3,41615547,KIMIA TERAPAN,1
415103098,2015,D3,41615547,KIMIA TERAPAN,1
415103099,2015,D3,41615547,KIMIA TERAPAN,1
415103100,2015,D3,41615547,KIMIA TERAPAN,1
415103101,2015,D3,41615547,KIMIA TERAPAN,1
415103102,2015,D3,41615547,KIMIA TERAPAN,1
415103103,2015,D3,41615547,KIMIA TERAPAN,1
415103104,2015,D3,41615547,KIMIA TERAPAN,1
415103105,2015,D3,41615547,KIMIA TERAPAN,1
415103107,2015,D3,41615547,KIMIA TERAPAN,1
415103108,2015,D3,41615547,KIMIA TERAPAN,1
415103109,2015,D3,41615547,KIMIA TERAPAN,1
415103111,2015,D3,41615547,KIMIA TERAPAN,1
415103112,2015,D3,41615547,KIMIA TERAPAN,1
415103113,2015,D3,41615547,KIMIA TERAPAN,1
415103114,2015,D3,41615547,KIMIA TERAPAN,1
415103117,2015,D3,41615547,KIMIA TERAPAN,1
415103118,2015,D3,41615547,KIMIA TERAPAN,1
415103119,2015,D3,41615547,KIMIA TERAPAN,1
415103121,2015,D3,41615547,KIMIA TERAPAN,1
415103122,2015,D3,41615547,KIMIA TERAPAN,1
341216001,2016,S1,31115301,Bahasa Indonesia,3
341216002,2016,S1,31115301,Bahasa Indonesia,3
341216003,2016,S1,31115301,Bahasa Indonesia,3
341216004,2016,S1,31115301,Bahasa Indonesia,3
341216006,2016,S1,31115301,Bahasa Indonesia,3
341216008,2016,S1,31115301,Bahasa Indonesia,3
341216009,2016,S1,31115301,Bahasa Indonesia,3
341216010,2016,S1,31115301,Bahasa Indonesia,3
341216011,2016,S1,31115301,Bahasa Indonesia,3
341216012,2016,S1,31115301,Bahasa Indonesia,3
341216014,2016,S1,31115301,Bahasa Indonesia,3
341216015,2016,S1,31115301,Bahasa Indonesia,3
341216016,2016,S1,31115301,Bahasa Indonesia,3
341216017,2016,S1,31115301,Bahasa Indonesia,3
341216007,2016,S1,31115301,Bahasa Indonesia,3
341209203,2009,S1,31115301,Bahasa Indonesia,3
341209208,2009,S1,31115301,Bahasa Indonesia,3
341215504,2015,S1,31215521,Hukum Perusahaan & Jaminan,2
341215505,2015,S1,31215521,Hukum Perusahaan & Jaminan,2
341215506,2015,S1,31215521,Hukum Perusahaan & Jaminan,2
341215507,2015,S1,31215521,Hukum Perusahaan & Jaminan,2
341215508,2015,S1,31215521,Hukum Perusahaan & Jaminan,2
341215510,2015,S1,31215521,Hukum Perusahaan & Jaminan,2
341215512,2015,S1,31215521,Hukum Perusahaan & Jaminan,2
341215514,2015,S1,31215521,Hukum Perusahaan & Jaminan,2
341215520,2015,S1,31215521,Hukum Perusahaan & Jaminan,2
341215522,2015,S1,31215521,Hukum Perusahaan & Jaminan,2
341215521,2015,S1,31215521,Hukum Perusahaan & Jaminan,2
341215526,2015,S1,31215521,Hukum Perusahaan & Jaminan,2
341215527,2015,S1,31215521,Hukum Perusahaan & Jaminan,2
341215528,2015,S1,31215521,Hukum Perusahaan & Jaminan,2
341215529,2015,S1,31215521,Hukum Perusahaan & Jaminan,2
341215530,2015,S1,31215521,Hukum Perusahaan & Jaminan,2
341215531,2015,S1,31215521,Hukum Perusahaan & Jaminan,2
341215532,2015,S1,31215521,Hukum Perusahaan & Jaminan,2
341215533,2015,S1,31215521,Hukum Perusahaan & Jaminan,2
341215535,2015,S1,31215521,Hukum Perusahaan & Jaminan,2
341215536,2015,S1,31215521,Hukum Perusahaan & Jaminan,2
341215537,2015,S1,31215521,Hukum Perusahaan & Jaminan,2
341215538,2015,S1,31215521,Hukum Perusahaan & Jaminan,2
341215541,2015,S1,31215521,Hukum Perusahaan & Jaminan,2
341216901,2016,S1,31215521,Hukum Perusahaan & Jaminan,2
341217044,2017,S1,31215521,Hukum Perusahaan & Jaminan,2
341217901,2017,S1,31215521,Hukum Perusahaan & Jaminan,2
144217001,2017,S1,115101,Agama Islam,2
144217002,2017,S1,115101,Agama Islam,2
144217003,2017,S1,115101,Agama Islam,2
144217004,2017,S1,115101,Agama Islam,2
144217010,2017,S1,115101,Agama Islam,2
144217011,2017,S1,115101,Agama Islam,2
144217018,2017,S1,115101,Agama Islam,2
144217019,2017,S1,115101,Agama Islam,2
144217020,2017,S1,115101,Agama Islam,2
144217021,2017,S1,115101,Agama Islam,2
144217028,2017,S1,115101,Agama Islam,2
144217005,2017,S1,115101,Agama Islam,2
144217006,2017,S1,115101,Agama Islam,2
144217007,2017,S1,115101,Agama Islam,2
144217008,2017,S1,115101,Agama Islam,2
144217009,2017,S1,115101,Agama Islam,2
144217012,2017,S1,115101,Agama Islam,2
144217013,2017,S1,115101,Agama Islam,2
144217014,2017,S1,115101,Agama Islam,2
144217015,2017,S1,115101,Agama Islam,2
144217016,2017,S1,115101,Agama Islam,2
144217017,2017,S1,115101,Agama Islam,2
144217022,2017,S1,115101,Agama Islam,2
144217023,2017,S1,115101,Agama Islam,2
144217024,2017,S1,115101,Agama Islam,2
144217025,2017,S1,115101,Agama Islam,2
144217026,2017,S1,115101,Agama Islam,2
144217027,2017,S1,115101,Agama Islam,2
144217030,2017,S1,115101,Agama Islam,2
144217029,2017,S1,115101,Agama Islam,2
144217031,2017,S1,115101,Agama Islam,2
231215503,2015,D3,22316533,PENGAUDITAN II,3
231215504,2015,D3,22316533,PENGAUDITAN II,3
231215505,2015,D3,22316533,PENGAUDITAN II,3
231215503,2015,D3,22311535,ANALISA LAPORAN KEUANGAN,3
231215504,2015,D3,22311535,ANALISA LAPORAN KEUANGAN,3
231215505,2015,D3,22311535,ANALISA LAPORAN KEUANGAN,3
144217005,2017,S1,15415106,KREATIFITAS,3
144217006,2017,S1,15415106,KREATIFITAS,3
144217007,2017,S1,15415106,KREATIFITAS,3
144217008,2017,S1,15415106,KREATIFITAS,3
144217009,2017,S1,15415106,KREATIFITAS,3
144217012,2017,S1,15415106,KREATIFITAS,3
144217013,2017,S1,15415106,KREATIFITAS,3
144217014,2017,S1,15415106,KREATIFITAS,3
144217015,2017,S1,15415106,KREATIFITAS,3
144217016,2017,S1,15415106,KREATIFITAS,3
144217017,2017,S1,15415106,KREATIFITAS,3
144217022,2017,S1,15415106,KREATIFITAS,3
144217023,2017,S1,15415106,KREATIFITAS,3
144217024,2017,S1,15415106,KREATIFITAS,3
144217025,2017,S1,15415106,KREATIFITAS,3
144217026,2017,S1,15415106,KREATIFITAS,3
144217027,2017,S1,15415106,KREATIFITAS,3
144217030,2017,S1,15415106,KREATIFITAS,3
144217029,2017,S1,15415106,KREATIFITAS,3
144217031,2017,S1,15415106,KREATIFITAS,3
144217001,2017,S1,15415106,KREATIFITAS,3
144217002,2017,S1,15415106,KREATIFITAS,3
144217003,2017,S1,15415106,KREATIFITAS,3
144217004,2017,S1,15415106,KREATIFITAS,3
144217010,2017,S1,15415106,KREATIFITAS,3
144217011,2017,S1,15415106,KREATIFITAS,3
144217018,2017,S1,15415106,KREATIFITAS,3
144217019,2017,S1,15415106,KREATIFITAS,3
144217020,2017,S1,15415106,KREATIFITAS,3
144217021,2017,S1,15415106,KREATIFITAS,3
144217028,2017,S1,15415106,KREATIFITAS,3
341217011,2017,S1,31515103,ISBD,3
341217012,2017,S1,31515103,ISBD,3
341217020,2017,S1,31515103,ISBD,3
341217021,2017,S1,31515103,ISBD,3
341217022,2017,S1,31515103,ISBD,3
341217031,2017,S1,31515103,ISBD,3
341217036,2017,S1,31515103,ISBD,3
341213502,2013,S1,31515103,ISBD,3
341213503,2013,S1,31515103,ISBD,3
341213504,2013,S1,31515103,ISBD,3
341213506,2013,S1,31515103,ISBD,3
341213507,2013,S1,31515103,ISBD,3
341213508,2013,S1,31515103,ISBD,3
341213509,2013,S1,31515103,ISBD,3
341213511,2013,S1,31515103,ISBD,3
341213516,2013,S1,31515103,ISBD,3
341213517,2013,S1,31515103,ISBD,3
341213518,2013,S1,31515103,ISBD,3
341213519,2013,S1,31515103,ISBD,3
341213520,2013,S1,31515103,ISBD,3
341213521,2013,S1,31515103,ISBD,3
341209203,2009,S1,31515103,ISBD,3
341209208,2009,S1,31515103,ISBD,3
341217001,2017,S1,31515103,ISBD,3
341217002,2017,S1,31515103,ISBD,3
341217004,2017,S1,31515103,ISBD,3
341217005,2017,S1,31515103,ISBD,3
341217006,2017,S1,31515103,ISBD,3
341217007,2017,S1,31515103,ISBD,3
341217008,2017,S1,31515103,ISBD,3
341217009,2017,S1,31515103,ISBD,3
341217035,2017,S1,31515103,ISBD,3
341217010,2017,S1,31515103,ISBD,3
341217013,2017,S1,31515103,ISBD,3
341217014,2017,S1,31515103,ISBD,3
341217015,2017,S1,31515103,ISBD,3
341217016,2017,S1,31515103,ISBD,3
341217017,2017,S1,31515103,ISBD,3
341217018,2017,S1,31515103,ISBD,3
341217019,2017,S1,31515103,ISBD,3
341217023,2017,S1,31515103,ISBD,3
341217024,2017,S1,31515103,ISBD,3
341217025,2017,S1,31515103,ISBD,3
341217026,2017,S1,31515103,ISBD,3
341217027,2017,S1,31515103,ISBD,3
341217028,2017,S1,31515103,ISBD,3
341217029,2017,S1,31515103,ISBD,3
341217030,2017,S1,31515103,ISBD,3
341217032,2017,S1,31515103,ISBD,3
341217033,2017,S1,31515103,ISBD,3
341217034,2017,S1,31515103,ISBD,3
341217037,2017,S1,31515103,ISBD,3
341217038,2017,S1,31515103,ISBD,3
341217039,2017,S1,31515103,ISBD,3
341217040,2017,S1,31515103,ISBD,3
341217041,2017,S1,31515103,ISBD,3
341217042,2017,S1,31515103,ISBD,3
341217043,2017,S1,31515103,ISBD,3
341217044,2017,S1,31515103,ISBD,3
341217045,2017,S1,31515103,ISBD,3
415103042,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103043,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103045,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103046,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103047,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103048,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103049,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103050,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103051,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103052,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103054,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103055,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103056,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103057,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103058,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103059,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103060,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103061,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103062,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103063,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103064,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103065,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103066,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103067,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103069,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103070,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103071,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103072,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103073,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103074,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103075,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103076,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103077,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103078,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103079,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103080,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103081,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103082,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103083,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103084,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103087,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103088,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103089,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103090,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103091,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103092,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103093,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103094,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103095,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103096,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103097,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103098,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103099,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103100,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103101,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103102,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103103,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103104,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103105,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103107,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103108,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103109,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103111,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103112,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103113,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103114,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103117,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103118,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103119,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103121,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103122,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103123,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103124,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103125,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103126,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103127,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103128,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103129,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103130,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103131,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103132,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103133,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103135,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103136,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103137,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103138,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103139,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103140,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103141,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103142,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103143,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103144,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103145,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103146,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103147,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103148,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103149,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103150,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103151,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103152,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103153,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103154,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103155,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103156,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103157,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103158,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103159,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103160,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103161,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103162,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103163,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103164,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103001,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103002,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103003,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103004,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103005,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103006,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103007,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103009,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103010,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103011,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103012,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103013,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103014,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103015,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103016,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103017,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103018,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103019,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103020,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103021,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103022,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103023,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103024,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103025,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103026,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103027,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103028,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103029,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103030,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103031,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103032,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103033,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103034,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103035,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103036,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103037,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103038,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103039,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103040,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
415103041,2015,D3,41315326,PRAKTIKUM IMUNOSEROLOGI,1
416103114,2016,D3,41315427,PRAKTIKUM KIMIA AIR,1
416103115,2016,D3,41315427,PRAKTIKUM KIMIA AIR,1
416103116,2016,D3,41315427,PRAKTIKUM KIMIA AIR,1
416103117,2016,D3,41315427,PRAKTIKUM KIMIA AIR,1
416103118,2016,D3,41315427,PRAKTIKUM KIMIA AIR,1
416103119,2016,D3,41315427,PRAKTIKUM KIMIA AIR,1
416103120,2016,D3,41315427,PRAKTIKUM KIMIA AIR,1
416103121,2016,D3,41315427,PRAKTIKUM KIMIA AIR,1
416103122,2016,D3,41315427,PRAKTIKUM KIMIA AIR,1
416103123,2016,D3,41315427,PRAKTIKUM KIMIA AIR,1
416103124,2016,D3,41315427,PRAKTIKUM KIMIA AIR,1
416103125,2016,D3,41315427,PRAKTIKUM KIMIA AIR,1
416103126,2016,D3,41315427,PRAKTIKUM KIMIA AIR,1
416103127,2016,D3,41315427,PRAKTIKUM KIMIA AIR,1
416103128,2016,D3,41315427,PRAKTIKUM KIMIA AIR,1
416103129,2016,D3,41315427,PRAKTIKUM KIMIA AIR,1
416103130,2016,D3,41315427,PRAKTIKUM KIMIA AIR,1
416103131,2016,D3,41315427,PRAKTIKUM KIMIA AIR,1
416103132,2016,D3,41315427,PRAKTIKUM KIMIA AIR,1
416103133,2016,D3,41315427,PRAKTIKUM KIMIA AIR,1
416103134,2016,D3,41315427,PRAKTIKUM KIMIA AIR,1
416103135,2016,D3,41315427,PRAKTIKUM KIMIA AIR,1
416103136,2016,D3,41315427,PRAKTIKUM KIMIA AIR,1
416103137,2016,D3,41315427,PRAKTIKUM KIMIA AIR,1
416103138,2016,D3,41315427,PRAKTIKUM KIMIA AIR,1
416103139,2016,D3,41315427,PRAKTIKUM KIMIA AIR,1
416103140,2016,D3,41315427,PRAKTIKUM KIMIA AIR,1
416103141,2016,D3,41315427,PRAKTIKUM KIMIA AIR,1
416103142,2016,D3,41315427,PRAKTIKUM KIMIA AIR,1
416103143,2016,D3,41315427,PRAKTIKUM KIMIA AIR,1
416103144,2016,D3,41315427,PRAKTIKUM KIMIA AIR,1
416103145,2016,D3,41315427,PRAKTIKUM KIMIA AIR,1
416103146,2016,D3,41315427,PRAKTIKUM KIMIA AIR,1
416103147,2016,D3,41315427,PRAKTIKUM KIMIA AIR,1
416103148,2016,D3,41315427,PRAKTIKUM KIMIA AIR,1
416103149,2016,D3,41315427,PRAKTIKUM KIMIA AIR,1
416103150,2016,D3,41315427,PRAKTIKUM KIMIA AIR,1
416103151,2016,D3,41315427,PRAKTIKUM KIMIA AIR,1
416103152,2016,D3,41315427,PRAKTIKUM KIMIA AIR,1
416103002,2016,D3,41315427,PRAKTIKUM KIMIA AIR,1
416103006,2016,D3,41315427,PRAKTIKUM KIMIA AIR,1
416103014,2016,D3,41315427,PRAKTIKUM KIMIA AIR,1
416103017,2016,D3,41315427,PRAKTIKUM KIMIA AIR,1
416103018,2016,D3,41315427,PRAKTIKUM KIMIA AIR,1
416103022,2016,D3,41315427,PRAKTIKUM KIMIA AIR,1
416103060,2016,D3,41315427,PRAKTIKUM KIMIA AIR,1
416103028,2016,D3,41315427,PRAKTIKUM KIMIA AIR,1
416103031,2016,D3,41315427,PRAKTIKUM KIMIA AIR,1
416103034,2016,D3,41315427,PRAKTIKUM KIMIA AIR,1
416103035,2016,D3,41315427,PRAKTIKUM KIMIA AIR,1
416103043,2016,D3,41315427,PRAKTIKUM KIMIA AIR,1
416103050,2016,D3,41315427,PRAKTIKUM KIMIA AIR,1
416103062,2016,D3,41315427,PRAKTIKUM KIMIA AIR,1
416103064,2016,D3,41315427,PRAKTIKUM KIMIA AIR,1
416103067,2016,D3,41315427,PRAKTIKUM KIMIA AIR,1
416103072,2016,D3,41315427,PRAKTIKUM KIMIA AIR,1
416103078,2016,D3,41315427,PRAKTIKUM KIMIA AIR,1
416103080,2016,D3,41315427,PRAKTIKUM KIMIA AIR,1
416103081,2016,D3,41315427,PRAKTIKUM KIMIA AIR,1
416103083,2016,D3,41315427,PRAKTIKUM KIMIA AIR,1
416103086,2016,D3,41315427,PRAKTIKUM KIMIA AIR,1
